transaction_id,sender_id,receiver_id,amount,timestamp
TX_0005117,ACC_30180,ACC_54846,552.32,2026-02-16 08:23:00
TX_0000108,ACC_10074,ACC_52816,345.55,2026-02-21 05:56:00
TX_0006397,ACC_22387,ACC_45446,1795.48,2026-02-19 17:41:00
TX_0003033,ACC_72847,ACC_97255,2211.29,2026-02-12 17:46:00
TX_0001443,ACC_48620,ACC_51721,1270.36,2026-02-12 14:28:00
TX_0001915,ACC_56565,ACC_72862,2629.22,2026-02-02 16:32:00
TX_0009600,ACC_38725,ACC_97251,8151.88,2026-02-10 18:21:00
TX_0002377,ACC_43904,ACC_33308,2495.68,2026-02-03 18:41:00
TX_0001336,ACC_94248,ACC_38870,26.87,2026-02-08 13:33:00
TX_0006344,ACC_33696,ACC_80548,4912.31,2026-02-03 09:06:00
TX_0005057,ACC_50302,ACC_56773,1081.27,2026-02-20 13:08:00
TX_0002614,ACC_95010,ACC_23190,4841.48,2026-02-02 12:59:00
TX_0009270,ACC_73394,ACC_64305,138479.32,2026-02-09 03:24:00
TX_0004758,ACC_79973,ACC_28277,1506.62,2026-02-03 19:32:00
TX_0001108,ACC_94180,ACC_84373,1325.63,2026-02-20 01:42:00
TX_0009315,ACC_74432,ACC_93033,83263.75,2026-02-06 19:49:00
TX_0004903,ACC_37421,ACC_61211,2730.41,2026-02-02 00:45:00
TX_0002998,ACC_62187,ACC_97176,1232.63,2026-02-02 08:52:00
TX_0000027,ACC_17091,ACC_61878,46.28,2026-02-06 21:25:00
TX_0000434,ACC_22990,ACC_22387,3357.8,2026-02-16 18:16:00
TX_0001951,ACC_38519,ACC_35850,3840.86,2026-02-15 11:47:00
TX_0004006,ACC_31677,ACC_22824,3852.98,2026-02-05 05:27:00
TX_0002611,ACC_99142,ACC_52536,2444.45,2026-02-21 16:05:00
TX_0001320,ACC_45875,ACC_35617,2716.9,2026-02-20 02:34:00
TX_0003266,ACC_19116,ACC_37082,4437.43,2026-02-14 04:47:00
TX_0005754,ACC_36484,ACC_68469,3272.9,2026-02-03 07:17:00
TX_0002371,ACC_34813,ACC_95083,60.15,2026-02-11 18:01:00
TX_0000979,ACC_83425,ACC_16381,1363.92,2026-02-13 05:57:00
TX_0002349,ACC_58777,ACC_12368,4567.48,2026-02-18 16:47:00
TX_0009379,ACC_28121,ACC_31661,8988.72,2026-02-08 01:24:00
TX_0000973,ACC_71761,ACC_90444,4983.41,2026-02-08 01:06:00
TX_0004767,ACC_28277,ACC_32110,2879.66,2026-02-01 10:29:00
TX_0006850,ACC_67311,ACC_66837,3855.29,2026-02-01 10:35:00
TX_0001561,ACC_17543,ACC_70556,2015.42,2026-02-08 04:50:00
TX_0007689,ACC_29533,ACC_71770,219.98,2026-02-11 03:53:00
TX_0008089,ACC_37677,ACC_72421,165.61,2026-02-11 23:36:00
TX_0007389,ACC_38179,ACC_18283,7312.36,2026-02-15 00:19:00
TX_0008360,ACC_55499,ACC_11970,272.5,2026-02-12 07:56:00
TX_0008054,ACC_54153,ACC_17958,62.41,2026-02-17 08:14:00
TX_0003630,ACC_62729,ACC_33390,2701.18,2026-02-06 08:26:00
TX_0007128,ACC_82909,ACC_27027,3544.98,2026-02-15 00:46:00
TX_0002795,ACC_80996,ACC_71227,1210.31,2026-02-20 12:26:00
TX_0006966,ACC_95244,ACC_83611,2419.49,2026-02-05 19:34:00
TX_0006060,ACC_25938,ACC_40454,4895.89,2026-02-12 16:48:00
TX_0008311,ACC_70742,ACC_85445,276.88,2026-02-21 03:58:00
TX_0008888,ACC_37979,ACC_12174,221.66,2026-02-10 14:25:00
TX_0007466,ACC_30247,ACC_22543,5460.91,2026-02-01 01:14:00
TX_0008846,ACC_92626,ACC_12174,171.83,2026-02-04 20:38:00
TX_0009436,ACC_94132,ACC_29192,9318.49,2026-02-15 10:11:00
TX_0009098,ACC_73718,ACC_35140,190.98,2026-02-14 03:20:00
TX_0000652,ACC_62214,ACC_73358,2721.03,2026-02-03 14:59:00
TX_0006205,ACC_30901,ACC_19941,4964.49,2026-02-11 22:14:00
TX_0007154,ACC_82909,ACC_95827,4174.23,2026-02-15 01:17:00
TX_0003775,ACC_90921,ACC_51837,2314.36,2026-02-18 22:48:00
TX_0008136,ACC_67969,ACC_38648,277.66,2026-02-11 12:03:00
TX_0006750,ACC_27360,ACC_71963,1770.28,2026-02-08 02:10:00
TX_0002143,ACC_64525,ACC_30761,4474.24,2026-02-10 10:45:00
TX_0003695,ACC_57893,ACC_34349,3850.7,2026-02-04 05:03:00
TX_0006189,ACC_38519,ACC_93732,2232.85,2026-02-11 11:07:00
TX_0006581,ACC_41104,ACC_77550,4885.16,2026-02-13 13:05:00
TX_0006213,ACC_23195,ACC_76395,961.19,2026-02-15 20:46:00
TX_0000330,ACC_12853,ACC_82066,2189.43,2026-02-10 06:05:00
TX_0005328,ACC_79789,ACC_84517,3375.59,2026-02-17 00:47:00
TX_0005512,ACC_32174,ACC_67105,1187.27,2026-02-06 21:54:00
TX_0002299,ACC_47533,ACC_10501,1495.37,2026-02-10 13:39:00
TX_0002071,ACC_34317,ACC_37530,398.98,2026-02-03 08:18:00
TX_0007169,ACC_82909,ACC_71265,5573.09,2026-02-15 01:58:00
TX_0002344,ACC_83781,ACC_66259,1726.03,2026-02-13 19:14:00
TX_0003048,ACC_68800,ACC_79033,3151.77,2026-02-05 00:15:00
TX_0000732,ACC_44971,ACC_73713,1551.03,2026-02-13 07:27:00
TX_0009582,ACC_79616,ACC_10416,8688.41,2026-02-18 22:52:00
TX_0006107,ACC_64955,ACC_63414,1291.6,2026-02-10 05:20:00
TX_0008129,ACC_99966,ACC_38648,115.06,2026-02-15 03:40:00
TX_0007580,ACC_21891,ACC_91800,5755.52,2026-02-15 01:14:00
TX_0003849,ACC_22610,ACC_20095,4931.11,2026-02-11 00:30:00
TX_0007579,ACC_21891,ACC_38852,6934.97,2026-02-15 00:53:00
TX_0009078,ACC_29602,ACC_71781,64.29,2026-02-14 12:50:00
TX_0000542,ACC_79037,ACC_36777,4245.65,2026-02-21 18:17:00
TX_0008228,ACC_65276,ACC_80145,197.92,2026-02-05 12:58:00
TX_0007121,ACC_30000,ACC_15228,7864.73,2026-02-15 00:18:00
TX_0001139,ACC_62588,ACC_37530,3958.42,2026-02-16 01:45:00
TX_0001728,ACC_11137,ACC_75498,2923.72,2026-02-10 18:28:00
TX_0003786,ACC_13734,ACC_99966,1316.72,2026-02-03 19:50:00
TX_0009368,ACC_32111,ACC_79129,131782.55,2026-02-02 09:44:00
TX_0002881,ACC_43928,ACC_19449,770.31,2026-02-15 04:42:00
TX_0003140,ACC_83781,ACC_21097,1670.53,2026-02-09 12:16:00
TX_0003884,ACC_14101,ACC_57579,3538.2,2026-02-02 18:22:00
TX_0002498,ACC_56600,ACC_48620,407.67,2026-02-03 14:54:00
TX_0008873,ACC_46846,ACC_12174,230.27,2026-02-14 22:28:00
TX_0009404,ACC_98188,ACC_92713,9267.63,2026-02-08 18:12:00
TX_0001769,ACC_37421,ACC_81712,3042.37,2026-02-08 09:19:00
TX_0000480,ACC_60672,ACC_96763,1566.59,2026-02-02 01:31:00
TX_0002447,ACC_29487,ACC_56447,1100.27,2026-02-04 14:05:00
TX_0008081,ACC_29405,ACC_17958,285.52,2026-02-10 06:07:00
TX_0000147,ACC_76191,ACC_21620,4540.02,2026-02-15 18:24:00
TX_0003962,ACC_11536,ACC_18484,1037.98,2026-02-03 00:25:00
TX_0007694,ACC_69686,ACC_71770,140.89,2026-02-04 06:55:00
TX_0003628,ACC_42969,ACC_87438,2785.97,2026-02-14 21:09:00
TX_0007982,ACC_94710,ACC_31803,25.92,2026-02-04 14:05:00
TX_0008072,ACC_28362,ACC_17958,223.07,2026-02-04 03:50:00
TX_0008635,ACC_43155,ACC_83206,148.47,2026-02-07 05:02:00
TX_0003258,ACC_99291,ACC_34302,2249.04,2026-02-11 09:04:00
TX_0000162,ACC_16443,ACC_64520,455.97,2026-02-07 00:42:00
TX_0001525,ACC_49015,ACC_37394,1793.85,2026-02-21 04:27:00
TX_0002134,ACC_39336,ACC_53169,948.7,2026-02-09 01:05:00
TX_0006564,ACC_73071,ACC_63065,207.09,2026-02-07 01:28:00
TX_0001639,ACC_23266,ACC_63240,4971.57,2026-02-17 15:07:00
TX_0002994,ACC_68325,ACC_79699,4134.7,2026-02-04 13:58:00
TX_0002636,ACC_95503,ACC_94876,3291.4,2026-02-08 19:56:00
TX_0007492,ACC_92099,ACC_47030,6437.86,2026-02-01 00:44:00
TX_0008974,ACC_61969,ACC_94421,48.38,2026-02-02 17:38:00
TX_0002094,ACC_65254,ACC_71843,3362.63,2026-02-06 16:14:00
TX_0000274,ACC_98355,ACC_30576,930.13,2026-02-05 09:34:00
TX_0001549,ACC_76726,ACC_71054,4003.56,2026-02-10 20:04:00
TX_0005527,ACC_35491,ACC_74972,2189.29,2026-02-07 11:58:00
TX_0007035,ACC_71432,ACC_71593,4386.73,2026-02-15 01:10:00
TX_0002882,ACC_57985,ACC_80422,4626.16,2026-02-07 16:13:00
TX_0002514,ACC_66124,ACC_49787,2531.18,2026-02-12 15:10:00
TX_0007892,ACC_96332,ACC_95282,216.55,2026-02-17 05:51:00
TX_0002153,ACC_64203,ACC_78610,4713.06,2026-02-18 08:58:00
TX_0007333,ACC_83995,ACC_46428,5264.65,2026-02-15 00:40:00
TX_0004678,ACC_76630,ACC_56752,4475.6,2026-02-14 19:28:00
TX_0001642,ACC_57222,ACC_95206,1348.5,2026-02-18 03:00:00
TX_0005960,ACC_36851,ACC_49015,2965.8,2026-02-03 13:43:00
TX_0009243,ACC_10766,ACC_79305,143.09,2026-02-17 02:10:00
TX_0005495,ACC_19992,ACC_80548,1124.74,2026-02-13 09:23:00
TX_0003375,ACC_60421,ACC_66540,3178.18,2026-02-02 01:23:00
TX_0006674,ACC_52495,ACC_62695,2944.7,2026-02-20 20:57:00
TX_0008420,ACC_93269,ACC_98966,225.88,2026-02-12 12:48:00
TX_0005041,ACC_60659,ACC_10786,1477.53,2026-02-02 08:40:00
TX_0001845,ACC_33958,ACC_60116,4999.8,2026-02-18 10:31:00
TX_0007056,ACC_12424,ACC_27641,5929.59,2026-02-01 00:21:00
TX_0003217,ACC_67311,ACC_69592,2439.36,2026-02-07 07:36:00
TX_0007737,ACC_83877,ACC_90396,256.81,2026-02-16 18:12:00
TX_0007370,ACC_83995,ACC_40198,4072.16,2026-02-15 00:16:00
TX_0004482,ACC_99347,ACC_39701,2779.48,2026-02-14 13:49:00
TX_0004419,ACC_70748,ACC_84525,3802.69,2026-02-04 21:27:00
TX_0002471,ACC_80171,ACC_58800,3684.38,2026-02-18 21:54:00
TX_0002370,ACC_60047,ACC_44161,2813.42,2026-02-21 05:35:00
TX_0009216,ACC_42811,ACC_79305,108.05,2026-02-15 12:37:00
TX_0006912,ACC_30576,ACC_16413,3659.36,2026-02-21 09:58:00
TX_0007107,ACC_30000,ACC_25282,5468.65,2026-02-15 00:11:00
TX_0009190,ACC_85800,ACC_42369,264.53,2026-02-08 22:55:00
TX_0009380,ACC_28121,ACC_68959,9170.98,2026-02-08 01:29:00
TX_0007702,ACC_73395,ACC_71770,299.08,2026-02-16 22:42:00
TX_0004999,ACC_31513,ACC_28018,4353.83,2026-02-14 11:10:00
TX_0001238,ACC_44989,ACC_40675,3392.87,2026-02-09 17:25:00
TX_0003373,ACC_75620,ACC_46529,2827.56,2026-02-19 20:47:00
TX_0004873,ACC_12108,ACC_52957,2020.64,2026-02-17 03:59:00
TX_0008902,ACC_16209,ACC_94677,35.64,2026-02-07 22:58:00
TX_0003454,ACC_84356,ACC_43904,2890.8,2026-02-15 21:46:00
TX_0008484,ACC_78297,ACC_83420,186.47,2026-02-06 09:23:00
TX_0004124,ACC_16018,ACC_36762,1246.41,2026-02-02 23:29:00
TX_0009221,ACC_47958,ACC_79305,167.7,2026-02-12 00:52:00
TX_0002661,ACC_49833,ACC_53633,1195.16,2026-02-16 16:46:00
TX_0003886,ACC_26161,ACC_77398,3274.64,2026-02-08 07:18:00
TX_0005669,ACC_68886,ACC_29348,1044.71,2026-02-13 08:13:00
TX_0009359,ACC_41202,ACC_88988,48234.06,2026-02-21 10:15:00
TX_0003290,ACC_43980,ACC_73868,381.68,2026-02-07 04:04:00
TX_0007900,ACC_65508,ACC_95282,137.11,2026-02-08 18:07:00
TX_0004064,ACC_48524,ACC_80111,4340.38,2026-02-13 20:35:00
TX_0006287,ACC_47461,ACC_28678,4301.58,2026-02-06 12:42:00
TX_0003016,ACC_18263,ACC_89600,3759.22,2026-02-11 07:41:00
TX_0009894,ACC_35050,ACC_15008,2935.91,2026-02-20 21:05:00
TX_0008209,ACC_92291,ACC_80145,214.77,2026-02-20 11:07:00
TX_0007134,ACC_82909,ACC_61611,5647.1,2026-02-15 00:13:00
TX_0006194,ACC_44512,ACC_95754,2958.86,2026-02-02 11:23:00
TX_0001821,ACC_89344,ACC_88403,639.68,2026-02-21 01:23:00
TX_0004845,ACC_27136,ACC_62404,2314.88,2026-02-02 22:18:00
TX_0004651,ACC_85553,ACC_63856,4455.77,2026-02-14 04:19:00
TX_0000669,ACC_48044,ACC_71534,92.97,2026-02-08 00:34:00
TX_0002022,ACC_88358,ACC_44989,4040.45,2026-02-18 13:43:00
TX_0008745,ACC_64910,ACC_21366,173.88,2026-02-13 08:31:00
TX_0009741,ACC_45569,ACC_36342,1118.85,2026-02-04 07:40:00
TX_0002739,ACC_60194,ACC_84356,4423.04,2026-02-14 00:06:00
TX_0005201,ACC_29339,ACC_91701,3632.26,2026-02-07 22:43:00
TX_0007227,ACC_81739,ACC_32687,3770.81,2026-02-15 01:09:00
TX_0006964,ACC_46594,ACC_32802,3518.68,2026-02-08 16:08:00
TX_0004775,ACC_47533,ACC_86321,780.76,2026-02-17 08:52:00
TX_0007070,ACC_12424,ACC_70461,3134.12,2026-02-01 01:24:00
TX_0006646,ACC_78600,ACC_41104,2814.6,2026-02-07 21:01:00
TX_0000407,ACC_98681,ACC_90332,1326.74,2026-02-04 17:44:00
TX_0000940,ACC_42041,ACC_44063,4377.98,2026-02-05 21:21:00
TX_0004386,ACC_87540,ACC_88081,1364.77,2026-02-04 02:17:00
TX_0006795,ACC_52421,ACC_89888,2144.45,2026-02-09 07:13:00
TX_0004264,ACC_59859,ACC_61242,4494.62,2026-02-17 01:14:00
TX_0003190,ACC_48712,ACC_85990,4789.36,2026-02-11 11:31:00
TX_0009000,ACC_69169,ACC_41966,44.33,2026-02-20 04:18:00
TX_0006196,ACC_82090,ACC_25597,1032.72,2026-02-13 18:49:00
TX_0008359,ACC_38324,ACC_11970,230.07,2026-02-12 11:27:00
TX_0001136,ACC_47910,ACC_53404,3640.45,2026-02-10 04:56:00
TX_0008537,ACC_84347,ACC_39346,61.15,2026-02-05 14:33:00
TX_0003274,ACC_57465,ACC_92243,1092.01,2026-02-02 05:41:00
TX_0007349,ACC_83995,ACC_94152,3379.98,2026-02-15 00:18:00
TX_0004390,ACC_30108,ACC_79631,3896.47,2026-02-12 03:46:00
TX_0000475,ACC_54645,ACC_84369,1206.1,2026-02-16 20:25:00
TX_0009340,ACC_93819,ACC_54522,72003.42,2026-02-07 22:16:00
TX_0008990,ACC_69543,ACC_41966,153.25,2026-02-10 05:26:00
TX_0004589,ACC_77793,ACC_57925,230.05,2026-02-19 15:55:00
TX_0000464,ACC_88204,ACC_89224,495.72,2026-02-04 07:24:00
TX_0000944,ACC_44990,ACC_93244,337.41,2026-02-13 02:04:00
TX_0000132,ACC_30278,ACC_88640,4291.76,2026-02-14 02:01:00
TX_0008157,ACC_30128,ACC_38648,165.26,2026-02-21 14:51:00
TX_0004925,ACC_42788,ACC_49015,3064.91,2026-02-10 12:37:00
TX_0006644,ACC_47569,ACC_47628,4440.5,2026-02-03 08:13:00
TX_0008270,ACC_83425,ACC_85445,284.39,2026-02-05 15:48:00
TX_0001375,ACC_93738,ACC_72345,1366.29,2026-02-01 19:06:00
TX_0008903,ACC_10432,ACC_94677,173.19,2026-02-21 12:52:00
TX_0002093,ACC_86852,ACC_31647,855.68,2026-02-03 10:47:00
TX_0003975,ACC_12760,ACC_40864,3994.14,2026-02-18 23:16:00
TX_0003863,ACC_85379,ACC_67740,4797.75,2026-02-16 04:52:00
TX_0003705,ACC_90634,ACC_98734,4501.11,2026-02-04 14:45:00
TX_0009830,ACC_46428,ACC_11149,2567.32,2026-02-10 19:11:00
TX_0006574,ACC_56708,ACC_97176,633.85,2026-02-14 00:45:00
TX_0006313,ACC_83425,ACC_69562,781.81,2026-02-19 08:08:00
TX_0006352,ACC_47771,ACC_98054,4114.42,2026-02-06 13:47:00
TX_0002607,ACC_10432,ACC_44517,1480.23,2026-02-08 09:29:00
TX_0008364,ACC_32314,ACC_11970,19.66,2026-02-11 16:58:00
TX_0002790,ACC_58389,ACC_82262,4980.45,2026-02-20 21:45:00
TX_0008898,ACC_72190,ACC_94677,289.86,2026-02-21 16:59:00
TX_0008895,ACC_42666,ACC_94677,232.93,2026-02-17 21:04:00
TX_0008577,ACC_68546,ACC_39346,299.63,2026-02-09 00:31:00
TX_0006573,ACC_67667,ACC_23266,663.35,2026-02-03 21:56:00
TX_0008617,ACC_79719,ACC_83206,159.78,2026-02-15 10:59:00
TX_0001654,ACC_75498,ACC_67114,3447.57,2026-02-12 05:47:00
TX_0008993,ACC_29766,ACC_41966,130.05,2026-02-04 02:51:00
TX_0004512,ACC_49712,ACC_49618,3580.33,2026-02-18 16:19:00
TX_0008843,ACC_36711,ACC_12174,190.53,2026-02-17 22:15:00
TX_0000438,ACC_84501,ACC_76630,2666.55,2026-02-02 00:21:00
TX_0003310,ACC_43994,ACC_69179,4602.77,2026-02-11 13:56:00
TX_0004034,ACC_39357,ACC_98456,4840.48,2026-02-13 03:01:00
TX_0005256,ACC_57343,ACC_73839,4219.75,2026-02-16 12:08:00
TX_0005619,ACC_16201,ACC_76739,3250.44,2026-02-13 04:22:00
TX_0005761,ACC_73597,ACC_18283,2324.4,2026-02-05 02:42:00
TX_0006357,ACC_14766,ACC_33400,2411.46,2026-02-04 12:36:00
TX_0001442,ACC_72050,ACC_50061,3544.91,2026-02-21 18:52:00
TX_0006860,ACC_30100,ACC_40620,2684.32,2026-02-08 09:24:00
TX_0003582,ACC_96700,ACC_46604,1433.05,2026-02-18 15:57:00
TX_0005963,ACC_72449,ACC_64081,4177.64,2026-02-03 11:59:00
TX_0008034,ACC_31305,ACC_17958,164.2,2026-02-13 19:55:00
TX_0006736,ACC_64005,ACC_53812,26.76,2026-02-12 22:05:00
TX_0000051,ACC_95223,ACC_43457,3550.93,2026-02-02 13:57:00
TX_0002330,ACC_18108,ACC_84959,2357.47,2026-02-15 18:47:00
TX_0003798,ACC_39906,ACC_32093,4292.34,2026-02-19 23:06:00
TX_0000509,ACC_62187,ACC_25414,4413.13,2026-02-08 04:36:00
TX_0008230,ACC_50309,ACC_80145,194.69,2026-02-10 21:06:00
TX_0008632,ACC_67605,ACC_83206,181.17,2026-02-08 06:53:00
TX_0008332,ACC_34813,ACC_11970,200.5,2026-02-14 04:02:00
TX_0003998,ACC_41900,ACC_45984,1899.36,2026-02-12 10:42:00
TX_0008494,ACC_93839,ACC_83420,249.53,2026-02-06 19:25:00
TX_0005167,ACC_45272,ACC_70260,3565.21,2026-02-12 05:25:00
TX_0007098,ACC_30000,ACC_86904,4136.87,2026-02-15 00:12:00
TX_0002946,ACC_40418,ACC_66085,4588.26,2026-02-18 02:09:00
TX_0002216,ACC_75650,ACC_24354,4929.92,2026-02-05 04:28:00
TX_0001485,ACC_25558,ACC_73030,4076.89,2026-02-01 09:15:00
TX_0000771,ACC_50023,ACC_11062,1738.72,2026-02-10 21:38:00
TX_0008007,ACC_40193,ACC_79680,164.33,2026-02-07 00:58:00
TX_0005231,ACC_39306,ACC_17294,985.73,2026-02-07 22:33:00
TX_0007507,ACC_92099,ACC_49166,5055.69,2026-02-01 00:46:00
TX_0009022,ACC_43252,ACC_71781,158.12,2026-02-06 08:09:00
TX_0001663,ACC_83639,ACC_95775,962.07,2026-02-16 14:52:00
TX_0004741,ACC_23737,ACC_55839,97.84,2026-02-04 13:07:00
TX_0009995,ACC_22521,ACC_73121,194.33,2026-02-14 16:38:00
TX_0005715,ACC_92961,ACC_25080,1361.77,2026-02-13 04:43:00
TX_0000921,ACC_17843,ACC_97843,3968.85,2026-02-21 23:57:00
TX_0008377,ACC_35310,ACC_11970,259.68,2026-02-04 12:41:00
TX_0007436,ACC_14249,ACC_34243,6950.71,2026-02-15 00:08:00
TX_0003452,ACC_60758,ACC_61491,2734.11,2026-02-20 19:41:00
TX_0007853,ACC_80125,ACC_55205,242.46,2026-02-04 04:47:00
TX_0007249,ACC_64029,ACC_85624,3570.73,2026-02-15 00:13:00
TX_0003837,ACC_58725,ACC_92403,2646.88,2026-02-07 04:16:00
TX_0000507,ACC_43411,ACC_64203,1829.95,2026-02-15 21:38:00
TX_0005163,ACC_68469,ACC_27680,4895.14,2026-02-15 08:03:00
TX_0005655,ACC_98736,ACC_36957,2834.47,2026-02-13 09:18:00
TX_0001332,ACC_19439,ACC_96542,3068.54,2026-02-13 16:37:00
TX_0003060,ACC_70340,ACC_67572,933.05,2026-02-01 00:28:00
TX_0008413,ACC_88946,ACC_98966,221.24,2026-02-13 21:11:00
TX_0000768,ACC_37054,ACC_71875,1953.26,2026-02-06 11:10:00
TX_0008660,ACC_62599,ACC_10033,76.74,2026-02-09 00:48:00
TX_0009586,ACC_79616,ACC_86595,8326.11,2026-02-18 23:12:00
TX_0009722,ACC_36812,ACC_96946,4709.38,2026-02-16 10:04:00
TX_0005812,ACC_95491,ACC_29766,2548.23,2026-02-16 05:46:00
TX_0006491,ACC_69932,ACC_70619,578.34,2026-02-08 19:02:00
TX_0007311,ACC_81628,ACC_26017,5144.82,2026-02-01 00:29:00
TX_0009029,ACC_74119,ACC_71781,114.6,2026-02-16 23:41:00
TX_0005694,ACC_38870,ACC_77550,39.79,2026-02-12 05:11:00
TX_0000097,ACC_77398,ACC_22092,4838.7,2026-02-14 07:01:00
TX_0003678,ACC_45451,ACC_70166,3968.93,2026-02-04 06:28:00
TX_0008668,ACC_12992,ACC_10033,252.31,2026-02-13 05:33:00
TX_0008439,ACC_61517,ACC_26772,256.8,2026-02-01 03:44:00
TX_0007312,ACC_81628,ACC_56658,5035.74,2026-02-01 00:00:00
TX_0000389,ACC_56447,ACC_29766,4664.84,2026-02-01 17:07:00
TX_0008727,ACC_94213,ACC_17845,74.81,2026-02-14 00:37:00
TX_0001932,ACC_84941,ACC_70125,3000.46,2026-02-19 07:11:00
TX_0009220,ACC_92441,ACC_79305,293.46,2026-02-05 09:02:00
TX_0000005,ACC_84260,ACC_34636,3859.41,2026-02-20 06:27:00
TX_0008679,ACC_13255,ACC_17845,153.67,2026-02-10 11:07:00
TX_0000186,ACC_23190,ACC_14766,3650.77,2026-02-15 12:35:00
TX_0009394,ACC_98188,ACC_47795,9243.89,2026-02-08 17:22:00
TX_0008343,ACC_36724,ACC_11970,89.0,2026-02-10 15:30:00
TX_0002997,ACC_17515,ACC_10721,1969.52,2026-02-20 00:58:00
TX_0008591,ACC_12252,ACC_83206,239.56,2026-02-21 02:05:00
TX_0001903,ACC_16391,ACC_29348,4145.59,2026-02-15 12:45:00
TX_0000303,ACC_30118,ACC_89344,338.29,2026-02-21 02:20:00
TX_0004307,ACC_30032,ACC_80184,3107.41,2026-02-19 13:02:00
TX_0003209,ACC_78402,ACC_51925,3589.33,2026-02-14 12:11:00
TX_0002531,ACC_80701,ACC_18138,922.22,2026-02-18 03:24:00
TX_0001022,ACC_13460,ACC_22120,243.11,2026-02-13 09:43:00
TX_0007802,ACC_59998,ACC_90396,227.18,2026-02-18 12:41:00
TX_0005377,ACC_30791,ACC_40254,1255.68,2026-02-13 18:12:00
TX_0000912,ACC_81090,ACC_99347,1772.59,2026-02-17 18:27:00
TX_0008747,ACC_18122,ACC_21366,287.49,2026-02-19 13:51:00
TX_0000432,ACC_18601,ACC_17327,1549.64,2026-02-09 20:22:00
TX_0009249,ACC_84943,ACC_79305,55.13,2026-02-06 07:27:00
TX_0002364,ACC_73449,ACC_49452,502.06,2026-02-14 01:21:00
TX_0002864,ACC_56453,ACC_50892,2115.46,2026-02-08 16:24:00
TX_0001345,ACC_14845,ACC_45451,721.23,2026-02-15 16:59:00
TX_0002770,ACC_62404,ACC_31678,4647.23,2026-02-16 13:34:00
TX_0008271,ACC_54024,ACC_85445,203.0,2026-02-04 04:29:00
TX_0004934,ACC_23979,ACC_69429,2736.99,2026-02-01 12:45:00
TX_0002425,ACC_38861,ACC_86108,3628.17,2026-02-15 20:07:00
TX_0006094,ACC_65866,ACC_18086,287.26,2026-02-01 02:50:00
TX_0004456,ACC_52681,ACC_89353,4547.84,2026-02-09 20:55:00
TX_0003574,ACC_71761,ACC_98681,4812.5,2026-02-02 10:24:00
TX_0002000,ACC_32921,ACC_71528,3440.4,2026-02-07 10:59:00
TX_0002540,ACC_88743,ACC_92508,1464.61,2026-02-21 18:31:00
TX_0002073,ACC_60672,ACC_78460,1459.11,2026-02-20 16:55:00
TX_0004376,ACC_62352,ACC_96007,2160.08,2026-02-01 10:39:00
TX_0000490,ACC_67780,ACC_64891,2249.21,2026-02-13 15:56:00
TX_0006528,ACC_33509,ACC_45875,2106.11,2026-02-10 21:07:00
TX_0007444,ACC_28290,ACC_24908,5254.37,2026-02-01 00:38:00
TX_0001426,ACC_24189,ACC_55821,3822.88,2026-02-13 09:06:00
TX_0005161,ACC_38099,ACC_11678,3366.8,2026-02-06 20:58:00
TX_0000201,ACC_83547,ACC_72478,1137.12,2026-02-14 21:50:00
TX_0002164,ACC_82114,ACC_20095,3286.25,2026-02-12 12:23:00
TX_0001889,ACC_74047,ACC_90545,163.67,2026-02-14 21:25:00
TX_0007569,ACC_21891,ACC_50546,5940.52,2026-02-15 01:21:00
TX_0004580,ACC_17515,ACC_56339,1918.27,2026-02-07 13:46:00
TX_0001075,ACC_57231,ACC_47844,3603.19,2026-02-07 01:04:00
TX_0000285,ACC_20495,ACC_98825,3266.58,2026-02-18 21:10:00
TX_0005107,ACC_55532,ACC_54802,4660.95,2026-02-15 20:41:00
TX_0005645,ACC_45929,ACC_35681,2714.74,2026-02-12 09:46:00
TX_0005686,ACC_53409,ACC_34852,2856.7,2026-02-18 02:37:00
TX_0000271,ACC_44594,ACC_88267,553.11,2026-02-14 08:43:00
TX_0009786,ACC_37214,ACC_11235,3662.89,2026-02-11 16:10:00
TX_0007894,ACC_99966,ACC_95282,205.61,2026-02-19 17:19:00
TX_0008907,ACC_14133,ACC_94677,268.99,2026-02-10 16:30:00
TX_0007075,ACC_12424,ACC_93150,5611.75,2026-02-01 00:03:00
TX_0000469,ACC_56404,ACC_85319,4546.66,2026-02-07 13:06:00
TX_0004932,ACC_70742,ACC_54627,4805.51,2026-02-04 13:25:00
TX_0009104,ACC_15676,ACC_35140,224.33,2026-02-10 23:34:00
TX_0000876,ACC_42504,ACC_99846,4813.47,2026-02-06 11:14:00
TX_0006526,ACC_99359,ACC_27731,2117.29,2026-02-08 23:19:00
TX_0002958,ACC_87295,ACC_87034,2263.31,2026-02-12 03:10:00
TX_0009119,ACC_75679,ACC_35140,289.92,2026-02-12 12:19:00
TX_0008000,ACC_99041,ACC_79680,213.0,2026-02-15 11:17:00
TX_0002780,ACC_84416,ACC_36529,2302.81,2026-02-20 22:45:00
TX_0002245,ACC_88927,ACC_36851,2867.29,2026-02-19 16:10:00
TX_0005652,ACC_90332,ACC_59421,3356.15,2026-02-21 13:19:00
TX_0005934,ACC_20692,ACC_82166,2588.49,2026-02-21 21:21:00
TX_0009778,ACC_51318,ACC_45265,2889.0,2026-02-21 14:39:00
